url_num,code,content-length,ms,isp,source
1,200,22539,269.962072372437,twcny,adn
1,200,22539,292.935132980347,twcny,adn
1,200,22539,496.025085449219,twcny,adn
1,200,22539,317.651033401489,twcny,adn
1,200,22538,285.104036331177,twcny,adn
1,200,22538,267.550945281982,twcny,adn
1,200,22538,499.809980392456,twcny,adn
1,200,22539,691.282987594604,twcny,adn
1,200,22538,294.144868850708,twcny,adn
1,200,22539,271.569967269897,twcny,adn
1,200,22538,502.599000930786,twcny,adn
1,200,22538,296.740055084229,twcny,adn
1,200,22539,300.314903259277,twcny,adn
1,200,22539,286.345958709717,twcny,adn
1,200,22538,289.595127105713,twcny,adn
1,200,22539,296.089887619019,twcny,adn
1,200,22539,1144.63806152344,twcny,adn
1,200,22539,502.835988998413,twcny,adn
1,200,22538,278.422832489014,twcny,adn
1,200,22539,333.584785461426,twcny,adn
1,200,22538,341.065168380737,twcny,adn
1,200,22539,288.436889648438,twcny,adn
1,200,22539,279.417991638184,twcny,adn
1,200,22538,275.057077407837,twcny,adn
1,200,22539,272.332906723022,twcny,adn
1,200,22538,276.029825210571,twcny,adn
1,200,22539,298.923969268799,twcny,adn
1,200,22539,277.727127075195,twcny,adn
1,200,22539,277.375936508179,twcny,adn
1,200,22538,302.48498916626,twcny,adn
1,200,22539,315.373182296753,twcny,adn
1,200,22539,278.154850006104,twcny,adn
1,200,22539,284.55114364624,twcny,adn
1,200,22539,277.892827987671,twcny,adn
1,200,22538,277.534961700439,twcny,adn
1,200,22538,287.64009475708,twcny,adn
1,200,22539,289.690971374512,twcny,adn
1,200,22539,277.764081954956,twcny,adn
1,200,22539,273.35000038147,twcny,adn
1,200,22539,280.982971191406,twcny,adn
1,200,22539,264.863014221191,twcny,adn
1,200,22539,290.288925170898,twcny,adn
1,200,22538,558.253049850464,twcny,adn
1,200,22538,283.630132675171,twcny,adn
1,200,22539,270.538091659546,twcny,adn
1,200,22539,284.569978713989,twcny,adn
1,200,22539,299.863815307617,twcny,adn
1,200,22539,258.924961090088,twcny,adn
1,200,22538,473.114013671875,twcny,adn
1,200,22539,275.470972061157,twcny,adn
1,200,22539,267.37117767334,twcny,adn
1,200,22539,298.637866973877,twcny,adn
1,200,22539,481.112957000732,twcny,adn
1,200,22539,518.02921295166,twcny,adn
1,200,22539,270.904064178467,twcny,adn
1,200,22539,298.549175262451,twcny,adn
1,200,22539,283.173084259033,twcny,adn
1,200,22539,284.054040908813,twcny,adn
1,200,22539,271.823167800903,twcny,adn
1,200,22539,283.476114273071,twcny,adn
1,200,22539,283.13684463501,twcny,adn
1,200,22539,309.897899627686,twcny,adn
1,200,22538,298.242092132568,twcny,adn
1,200,22539,306.449890136719,twcny,adn
1,200,22539,296.113014221191,twcny,adn
1,200,22539,309.353113174438,twcny,adn
1,200,22539,273.076057434082,twcny,adn
1,200,22539,295.492887496948,twcny,adn
1,200,22539,346.78316116333,twcny,adn
1,200,22539,497.322082519531,twcny,adn
1,200,22539,500.331163406372,twcny,adn
1,200,22539,340.980052947998,twcny,adn
1,200,22538,292.49906539917,twcny,adn
1,200,22539,297.427892684937,twcny,adn
1,200,22539,288.282871246338,twcny,adn
1,200,22539,279.953002929688,twcny,adn
1,200,22539,300.822019577026,twcny,adn
1,200,22538,285.086154937744,twcny,adn
1,200,22539,299.637079238892,twcny,adn
1,200,22539,487.973213195801,twcny,adn
1,200,22539,519.48094367981,twcny,adn
1,200,22539,360.388040542603,twcny,adn
1,200,22539,343.849897384644,twcny,adn
1,200,22539,529.048919677734,twcny,adn
1,200,22539,332.154989242554,twcny,adn
1,200,22538,283.374071121216,twcny,adn
1,200,22539,322.445154190063,twcny,adn
1,200,22539,506.685018539429,twcny,adn
1,200,22539,281.847953796387,twcny,adn
1,200,22538,306.673049926758,twcny,adn
1,200,22539,318.726062774658,twcny,adn
1,200,22538,285.646915435791,twcny,adn
1,200,22539,284.833908081055,twcny,adn
1,200,22538,289.731979370117,twcny,adn
1,200,22539,285.226106643677,twcny,adn
1,200,22539,298.626899719238,twcny,adn
1,200,22539,289.98589515686,twcny,adn
1,200,22539,281.262159347534,twcny,adn
1,200,22539,297.409057617188,twcny,adn
1,200,22539,377.46787071228,twcny,adn
1,200,22539,331.01487159729,twcny,adn
1,200,22539,277.992963790894,twcny,adn
1,200,22539,292.072057723999,twcny,adn
1,200,22539,321.717023849487,twcny,adn
1,200,22539,275.925874710083,twcny,adn
1,200,22538,300.405979156494,twcny,adn
1,200,22539,333.051919937134,twcny,adn
1,200,22538,264.716148376465,twcny,adn
1,200,22539,271.838188171387,twcny,adn
1,200,22538,300.008773803711,twcny,adn
1,200,22539,374.869108200073,twcny,adn
1,200,22539,367.446899414062,twcny,adn
1,200,22538,321.017980575562,twcny,adn
1,200,22537,534.816980361938,twcny,adn
1,200,22539,293.760061264038,twcny,adn
1,200,22539,346.490144729614,twcny,adn
1,200,22539,316.956996917725,twcny,adn
1,200,22539,316.648006439209,twcny,adn
1,200,22539,308.756113052368,twcny,adn
1,200,22538,1053.06315422058,twcny,adn
1,200,22539,337.713956832886,twcny,adn
1,200,22539,283.869981765747,twcny,adn
1,200,22538,293.617010116577,twcny,adn
1,200,22538,313.151836395264,twcny,adn
1,200,22539,280.349016189575,twcny,adn
1,200,22537,315.660953521729,twcny,adn
1,200,22538,329.742908477783,twcny,adn
1,200,22539,539.899826049805,twcny,adn
1,200,22539,365.327119827271,twcny,adn
1,200,22539,310.998916625977,twcny,adn
1,200,22538,280.631065368652,twcny,adn
1,200,22538,341.456174850464,twcny,adn
1,200,22539,299.328088760376,twcny,adn
1,200,22539,338.764905929565,twcny,adn
1,200,22539,291.12696647644,twcny,adn
1,200,22538,436.686038970947,twcny,adn
1,200,22539,314.516067504883,twcny,adn
1,200,22539,351.701021194458,twcny,adn
1,200,22539,303.558111190796,twcny,adn
1,200,22539,278.008937835693,twcny,adn
1,200,22539,515.645980834961,twcny,adn
1,200,22539,540.307998657227,twcny,adn
1,200,22539,322.375059127808,twcny,adn
1,200,22538,311.433076858521,twcny,adn
1,200,22539,342.450857162476,twcny,adn
1,200,22539,359.483003616333,twcny,adn
1,200,22539,549.61109161377,twcny,adn
1,200,22539,375.498056411743,twcny,adn
1,200,22538,298.202037811279,twcny,adn
1,200,22538,325.585842132568,twcny,adn
1,200,22539,309.216976165771,twcny,adn
1,200,22539,460.814952850342,twcny,adn
1,200,22539,341.699838638306,twcny,adn
1,200,22539,323.171138763428,twcny,adn
1,200,22538,327.929019927979,twcny,adn
1,200,22539,302.685022354126,twcny,adn
1,200,22539,281.299114227295,twcny,adn
1,200,22539,306.07008934021,twcny,adn
1,200,22539,282.899856567383,twcny,adn
1,200,22538,289.170980453491,twcny,adn
1,200,22538,272.125005722046,twcny,adn
1,200,22539,295.241117477417,twcny,adn
1,200,22539,318.926095962524,twcny,adn
1,200,22539,527.217864990234,twcny,adn
1,200,22539,363.722085952759,twcny,adn
1,200,22538,349.75790977478,twcny,adn
1,200,22539,328.188896179199,twcny,adn
1,200,22539,337.430953979492,twcny,adn
1,200,22539,323.602914810181,twcny,adn
1,200,22538,321.716785430908,twcny,adn
1,200,22539,310.545921325684,twcny,adn
1,200,22538,323.083877563477,twcny,adn
1,200,22539,290.656805038452,twcny,adn
1,200,22539,343.626022338867,twcny,adn
1,200,22539,352.966070175171,twcny,adn
1,200,22539,319.815874099731,twcny,adn
1,200,22539,296.151876449585,twcny,adn
1,200,22539,271.932125091553,twcny,adn
1,200,22539,336.765050888062,twcny,adn
1,200,22539,286.646127700806,twcny,adn
1,200,22539,321.390867233276,twcny,adn
1,200,22539,710.525989532471,twcny,adn
1,200,22539,312.831878662109,twcny,adn
1,200,22539,341.229915618896,twcny,adn
1,200,22539,353.477954864502,twcny,adn
1,200,22538,360.990047454834,twcny,adn
1,200,22539,279.689073562622,twcny,adn
1,200,22538,268.706798553467,twcny,adn
1,200,22539,298.131942749023,twcny,adn
1,200,22539,282.837867736816,twcny,adn
1,200,22538,295.540809631348,twcny,adn
1,200,22539,299.547910690308,twcny,adn
1,200,22539,308.051109313965,twcny,adn
1,200,22539,280.038118362427,twcny,adn
1,200,22539,277.337074279785,twcny,adn
1,200,22538,271.584033966064,twcny,adn
1,200,22538,267.868995666504,twcny,adn
1,200,22539,267.614126205444,twcny,adn
1,200,22539,304.036140441895,twcny,adn
1,200,22539,292.344093322754,twcny,adn
1,200,22539,305.933952331543,twcny,adn
1,200,22539,484.09104347229,twcny,adn
1,200,22538,277.585029602051,twcny,adn
1,200,22539,288.090944290161,twcny,adn
1,200,22539,269.170999526978,twcny,adn
1,200,22539,484.503030776978,twcny,adn
1,200,22539,292.339086532593,twcny,adn
