isp,cdn,content_length,stdev
us-east-1,edgecast,722000,36.084999
us-east-1,edgecast,723000,61.910004
us-east-1,edgecast,725000,0.000000
us-east-1,edgecast,727000,152.161530
us-east-1,edgecast,729000,61.782985
us-east-1,edgecast,731000,5.125000
us-east-1,edgecast,732000,1775.287237
us-east-1,edgecast,735000,30.135765
us-east-1,edgecast,743000,15.193180
us-east-1,edgecast,745000,65.972403
us-east-1,edgecast,746000,24.403908
us-east-1,edgecast,748000,5.004997
us-east-1,edgecast,752000,50.798253
us-east-1,edgecast,754000,0.000000
us-east-1,edgecast,758000,163.668520
us-east-1,edgecast,766000,793.069568
us-east-1,edgecast,769000,385.565002
us-east-1,edgecast,774000,850.037991
us-east-1,edgecast,775000,35.501441
us-east-1,edgecast,779000,464.007266
us-east-1,edgecast,781000,5.800003
us-east-1,edgecast,782000,68.209999
us-east-1,edgecast,785000,517.923013
us-east-1,edgecast,787000,20.384007
us-east-1,edgecast,788000,0.000000
us-east-1,edgecast,790000,0.000000
us-east-1,edgecast,791000,76.568728
us-east-1,edgecast,799000,1770.677798
us-east-1,edgecast,800000,4.610001
us-east-1,edgecast,801000,3.029999
us-east-1,edgecast,807000,8.669998
us-east-1,edgecast,812000,194.714101
us-east-1,edgecast,813000,0.000000
us-east-1,edgecast,817000,0.815002
us-east-1,edgecast,818000,6.815002
us-east-1,edgecast,822000,1652.192893
us-east-1,edgecast,824000,197.592762
us-east-1,edgecast,826000,4.300003
us-east-1,edgecast,833000,0.010002
us-east-1,edgecast,844000,0.000000
us-east-1,edgecast,846000,3.860001
us-east-1,edgecast,849000,36.049995
us-east-1,edgecast,860000,0.000000
us-east-1,edgecast,861000,32.744210
us-east-1,edgecast,869000,2.184998
us-east-1,edgecast,877000,2.220001
us-east-1,edgecast,882000,40.813823
us-east-1,edgecast,890000,0.000000
us-east-1,edgecast,894000,0.000000
us-east-1,edgecast,912000,1861.785436
us-east-1,edgecast,913000,1.494995
us-east-1,edgecast,924000,6.354996
us-east-1,edgecast,926000,2.810032
us-east-1,edgecast,936000,109.354996
us-east-1,edgecast,943000,0.000000
us-east-1,edgecast,946000,1680.961068
us-east-1,edgecast,955000,6.442834
us-east-1,edgecast,959000,8.625000
us-east-1,edgecast,965000,0.379997
us-east-1,edgecast,969000,199.982622
us-east-1,edgecast,976000,0.705002
us-east-1,edgecast,982000,815.029785
us-east-1,edgecast,998000,4.029999
us-east-1,edgecast,1012000,4.079994
us-east-1,edgecast,1015000,28.925003
us-east-1,edgecast,1016000,22.940705
us-east-1,edgecast,1033000,8.530006
us-east-1,edgecast,1040000,120.010409
us-east-1,edgecast,1048000,8.949472
us-east-1,edgecast,1065000,1.489998
us-east-1,edgecast,1069000,2053.830829
us-east-1,edgecast,1072000,89.640656
us-east-1,edgecast,1082000,103.709948
us-east-1,edgecast,1084000,14.900009
us-east-1,edgecast,1098000,46.010783
us-east-1,edgecast,1106000,7.465012
us-east-1,edgecast,1113000,40.880769
us-east-1,edgecast,1118000,0.000000
us-east-1,edgecast,1149000,1555.176178
us-east-1,edgecast,1155000,1.455002
us-east-1,edgecast,1210000,0.000000
us-east-1,edgecast,1220000,3.285004
us-east-1,edgecast,1243000,0.000000
us-east-1,edgecast,1254000,6.250000
us-east-1,edgecast,1337000,0.000000
us-east-1,edgecast,1341000,0.000000
