url_num,code,content-length,ms,hit/miss,cdn,isp
277,200,3963,53.5001754760742,HIT,akamai,twcny
278,200,23753,169.63005065918,MISS,akamai,twcny
278,200,23753,136.658906936646,HIT,akamai,twcny
279,200,16242,179.531812667847,MISS,akamai,twcny
279,200,16242,104.266881942749,HIT,akamai,twcny
280,200,6540,104.356050491333,MISS,akamai,twcny
280,200,6540,58.8779449462891,HIT,akamai,twcny
281,200,169105,324.424028396606,MISS,akamai,twcny
281,200,169105,324.894905090332,HIT,akamai,twcny
282,200,9068,132.483005523682,MISS,akamai,twcny
282,200,9068,82.0741653442383,HIT,akamai,twcny
283,200,12026,238.515853881836,MISS,akamai,twcny
283,200,12026,87.7230167388916,HIT,akamai,twcny
284,200,22547,159.063100814819,MISS,akamai,twcny
284,200,22547,125.862121582031,HIT,akamai,twcny
285,200,25874,185.833930969238,MISS,akamai,twcny
285,200,25874,111.377000808716,HIT,akamai,twcny
286,200,26414,180.186986923218,MISS,akamai,twcny
286,200,26414,131.119012832642,HIT,akamai,twcny
287,200,36671,208.260059356689,MISS,akamai,twcny
287,200,36671,144.037961959839,HIT,akamai,twcny
288,200,24723,191.328048706055,MISS,akamai,twcny
288,200,24723,108.303070068359,HIT,akamai,twcny
289,200,2643,103.704929351807,MISS,akamai,twcny
289,200,2643,58.7079524993896,HIT,akamai,twcny
290,200,97296,306.002140045166,MISS,akamai,twcny
290,200,97296,267.901182174683,HIT,akamai,twcny
291,200,6114,111.845970153809,MISS,akamai,twcny
291,200,6114,56.1978816986084,HIT,akamai,twcny
292,200,4326,106.50110244751,MISS,akamai,twcny
292,200,4326,54.8770427703857,HIT,akamai,twcny
293,200,5321,116.112947463989,MISS,akamai,twcny
293,200,5321,61.0048770904541,HIT,akamai,twcny
294,200,14316,158.320903778076,MISS,akamai,twcny
294,200,14316,105.026006698608,HIT,akamai,twcny
295,200,4489,108.679056167603,MISS,akamai,twcny
295,200,4489,56.6170215606689,HIT,akamai,twcny
296,200,11423,147.76611328125,MISS,akamai,twcny
296,200,11423,84.9540233612061,HIT,akamai,twcny
297,200,10197,127.938032150269,MISS,akamai,twcny
297,200,10197,86.0981941223145,HIT,akamai,twcny
298,200,27441,182.353973388672,MISS,akamai,twcny
298,200,27441,137.757062911987,HIT,akamai,twcny
299,200,2742,107.029914855957,MISS,akamai,twcny
299,200,2742,54.7809600830078,HIT,akamai,twcny
300,200,6849,121.531009674072,MISS,akamai,twcny
300,200,6849,79.4699192047119,HIT,akamai,twcny
301,200,2218,140.321969985962,MISS,akamai,twcny
301,200,2218,56.3740730285645,HIT,akamai,twcny
302,200,4980,106.577157974243,MISS,akamai,twcny
302,200,4980,58.150053024292,HIT,akamai,twcny
303,200,4747,111.601114273071,MISS,akamai,twcny
303,200,4747,87.2359275817871,HIT,akamai,twcny
304,200,13062,138.692140579224,MISS,akamai,twcny
304,200,13062,114.583015441895,HIT,akamai,twcny
305,200,189247,347.710847854614,MISS,akamai,twcny
305,200,189247,357.160091400146,HIT,akamai,twcny
306,200,49607,227.673053741455,MISS,akamai,twcny
306,200,49607,179.311037063599,HIT,akamai,twcny
307,200,18238,153.405904769897,MISS,akamai,twcny
307,200,18238,107.702970504761,HIT,akamai,twcny
308,200,46219,255.223989486694,MISS,akamai,twcny
308,200,46219,164.947986602783,HIT,akamai,twcny
309,200,66529,243.001937866211,MISS,akamai,twcny
309,200,66529,197.924137115479,HIT,akamai,twcny
310,200,66529,241.064071655273,MISS,akamai,twcny
310,200,66529,206.153869628906,HIT,akamai,twcny
311,200,7223,137.28404045105,MISS,akamai,twcny
311,200,7223,75.8469104766846,HIT,akamai,twcny
312,200,7223,132.877826690674,MISS,akamai,twcny
312,200,7223,78.5059928894043,HIT,akamai,twcny
313,200,20639,167.779922485352,MISS,akamai,twcny
313,200,20639,108.37197303772,HIT,akamai,twcny
314,200,20639,159.127235412598,MISS,akamai,twcny
314,200,20639,108.121871948242,HIT,akamai,twcny
315,200,4451,103.817939758301,MISS,akamai,twcny
315,200,4451,57.4610233306885,HIT,akamai,twcny
316,200,314695,415.351867675781,MISS,akamai,twcny
316,200,314695,392.230033874512,HIT,akamai,twcny
317,200,471084,609.949111938477,MISS,akamai,twcny
317,200,471084,970.441102981567,HIT,akamai,twcny
318,200,471084,549.232006072998,MISS,akamai,twcny
318,200,471084,796.823024749756,HIT,akamai,twcny
319,200,6636,111.438035964966,MISS,akamai,twcny
319,200,6636,57.548999786377,HIT,akamai,twcny
320,200,4646,98.9041328430176,MISS,akamai,twcny
320,200,4646,53.098201751709,HIT,akamai,twcny
321,200,112755,603.600025177002,MISS,akamai,twcny
321,200,112755,248.625993728638,HIT,akamai,twcny
322,200,29407,182.080984115601,MISS,akamai,twcny
322,200,29407,135.097980499268,HIT,akamai,twcny
323,200,24229,202.466011047363,MISS,akamai,twcny
323,200,24229,112.035989761353,HIT,akamai,twcny
324,200,16715,153.344869613647,MISS,akamai,twcny
324,200,16715,105.108022689819,HIT,akamai,twcny
325,200,1104,195.99986076355,MISS,akamai,twcny
325,200,1104,53.8890361785889,HIT,akamai,twcny
326,200,3856,114.781856536865,MISS,akamai,twcny
326,200,3856,55.8979511260986,HIT,akamai,twcny
327,200,21636,160.948038101196,MISS,akamai,twcny
327,200,21636,118.089914321899,HIT,akamai,twcny
328,200,14581,137.686014175415,MISS,akamai,twcny
328,200,14581,108.927011489868,HIT,akamai,twcny
329,200,8024,138.279914855957,MISS,akamai,twcny
329,200,8024,73.0719566345215,HIT,akamai,twcny
330,200,232334,369.258880615234,MISS,akamai,twcny
330,200,232334,358.406066894531,HIT,akamai,twcny
331,200,11456,130.858898162842,MISS,akamai,twcny
331,200,11456,83.2581520080566,HIT,akamai,twcny
332,200,15138,171.72384262085,MISS,akamai,twcny
332,200,15138,105.982065200806,HIT,akamai,twcny
333,200,30614,181.659936904907,MISS,akamai,twcny
333,200,30614,137.455940246582,HIT,akamai,twcny
334,200,34801,183.075904846191,MISS,akamai,twcny
334,200,34801,143.681049346924,HIT,akamai,twcny
335,200,35688,185.096025466919,MISS,akamai,twcny
335,200,35688,157.859086990356,HIT,akamai,twcny
336,200,50697,235.558032989502,MISS,akamai,twcny
336,200,50697,183.061838150024,HIT,akamai,twcny
337,200,32119,188.89594078064,MISS,akamai,twcny
337,200,32119,126.487970352173,HIT,akamai,twcny
338,200,2857,107.709169387817,MISS,akamai,twcny
338,200,2857,55.0699234008789,HIT,akamai,twcny
339,200,140040,322.391986846924,MISS,akamai,twcny
339,200,140040,281.148910522461,HIT,akamai,twcny
340,200,7055,117.010831832886,MISS,akamai,twcny
340,200,7055,76.9000053405762,HIT,akamai,twcny
341,200,5255,104.704141616821,MISS,akamai,twcny
341,200,5255,57.18994140625,HIT,akamai,twcny
342,200,6655,132.349967956543,MISS,akamai,twcny
342,200,6655,51.0499477386475,HIT,akamai,twcny
343,200,18605,152.451992034912,MISS,akamai,twcny
343,200,18605,104.657173156738,HIT,akamai,twcny
344,200,6009,93.7461853027344,MISS,akamai,twcny
344,200,6009,58.1951141357422,HIT,akamai,twcny
345,200,16720,186.360120773315,MISS,akamai,twcny
345,200,16720,102.634191513062,HIT,akamai,twcny
346,200,14512,159.703969955444,MISS,akamai,twcny
346,200,14512,101.891040802002,HIT,akamai,twcny
347,200,42539,241.963863372803,MISS,akamai,twcny
347,200,42539,174.309015274048,HIT,akamai,twcny
348,200,3407,97.9251861572266,MISS,akamai,twcny
348,200,3407,62.0551109313965,HIT,akamai,twcny
349,200,9459,126.00302696228,MISS,akamai,twcny
349,200,9459,82.0889472961426,HIT,akamai,twcny
350,200,2575,103.143215179443,MISS,akamai,twcny
350,200,2575,58.2549571990967,HIT,akamai,twcny
351,200,6684,131.925821304321,MISS,akamai,twcny
351,200,6684,57.4460029602051,HIT,akamai,twcny
352,200,7604,119.086027145386,MISS,akamai,twcny
352,200,7604,80.219030380249,HIT,akamai,twcny
353,200,22286,162.670135498047,MISS,akamai,twcny
353,200,22286,373.3971118927,HIT,akamai,twcny
354,200,276649,409.075975418091,MISS,akamai,twcny
354,200,276649,391.216039657593,HIT,akamai,twcny
355,200,69476,481.906175613403,MISS,akamai,twcny
355,200,69476,183.231115341187,HIT,akamai,twcny
356,200,23762,157.724142074585,MISS,akamai,twcny
356,200,23762,131.711959838867,HIT,akamai,twcny
357,200,64210,234.766006469727,MISS,akamai,twcny
357,200,64210,181.812047958374,HIT,akamai,twcny
358,200,64210,288.906097412109,MISS,akamai,twcny
358,200,64210,209.755182266235,HIT,akamai,twcny
359,200,94482,334.418058395386,MISS,akamai,twcny
359,200,94482,245.619058609009,HIT,akamai,twcny
360,200,94482,307.986974716187,MISS,akamai,twcny
360,200,94482,261.117935180664,HIT,akamai,twcny
361,200,9060,132.143020629883,MISS,akamai,twcny
361,200,9060,79.4389247894287,HIT,akamai,twcny
362,200,9060,126.77001953125,MISS,akamai,twcny
362,200,9060,80.0120830535889,HIT,akamai,twcny
363,200,27053,188.668012619019,MISS,akamai,twcny
363,200,27053,128.000020980835,HIT,akamai,twcny
364,200,27053,177.057981491089,MISS,akamai,twcny
364,200,27053,128.216981887817,HIT,akamai,twcny
365,200,5264,104.789972305298,MISS,akamai,twcny
365,200,5264,56.3070774078369,HIT,akamai,twcny
366,200,5264,100.644111633301,MISS,akamai,twcny
366,200,5264,55.7808876037598,HIT,akamai,twcny
367,200,462261,483.033180236816,MISS,akamai,twcny
367,200,462261,489.776134490967,HIT,akamai,twcny
368,200,693921,657.313108444214,MISS,akamai,twcny
368,200,693921,583.598136901855,HIT,akamai,twcny
369,200,693921,623.76594543457,MISS,akamai,twcny
369,200,693921,577.826976776123,HIT,akamai,twcny
370,200,8291,127.823829650879,MISS,akamai,twcny
370,200,8291,76.4539241790771,HIT,akamai,twcny
371,200,8723,155.345916748047,MISS,akamai,twcny
371,200,8723,1029.137134552,HIT,akamai,twcny
372,200,162766,319.669961929321,MISS,akamai,twcny
372,200,162766,288.413047790527,HIT,akamai,twcny
373,200,40010,258.993148803711,MISS,akamai,twcny
373,200,40010,161.861896514893,HIT,akamai,twcny
374,200,32282,184.260845184326,MISS,akamai,twcny
374,200,32282,137.224197387695,HIT,akamai,twcny
375,200,22171,170.506954193115,MISS,akamai,twcny
375,200,22171,110.208034515381,HIT,akamai,twcny
376,200,1576,122.257947921753,MISS,akamai,twcny
376,200,1576,61.323881149292,HIT,akamai,twcny
377,200,4495,112.150907516479,MISS,akamai,twcny
377,200,4495,57.8830242156982,HIT,akamai,twcny
378,200,28556,179.553031921387,MISS,akamai,twcny
378,200,28556,132.987022399902,HIT,akamai,twcny
379,200,19165,154.304981231689,MISS,akamai,twcny
379,200,19165,116.592884063721,HIT,akamai,twcny
380,200,7752,128.643035888672,MISS,akamai,twcny
380,200,7752,80.1100730895996,HIT,akamai,twcny
381,200,217206,394.593000411987,MISS,akamai,twcny
381,200,217206,344.583034515381,HIT,akamai,twcny
382,200,10951,125.930070877075,MISS,akamai,twcny
382,200,10951,85.928201675415,HIT,akamai,twcny
383,200,14269,153.58304977417,MISS,akamai,twcny
383,200,14269,84.1090679168701,HIT,akamai,twcny
384,200,28317,199.044942855835,MISS,akamai,twcny
384,200,28317,133.877038955688,HIT,akamai,twcny
385,200,32606,190.515995025635,MISS,akamai,twcny
385,200,32606,140.276908874512,HIT,akamai,twcny
386,200,33296,195.324897766113,MISS,akamai,twcny
386,200,33296,133.2688331604,HIT,akamai,twcny
387,200,46898,206.151962280273,MISS,akamai,twcny
387,200,46898,164.023876190186,HIT,akamai,twcny
388,200,30747,184.492111206055,MISS,akamai,twcny
388,200,30747,136.379957199097,HIT,akamai,twcny
389,200,2826,102.493047714233,MISS,akamai,twcny
389,200,2826,53.6119937896729,HIT,akamai,twcny
390,200,129299,312.778949737549,MISS,akamai,twcny
390,200,129299,293.694972991943,HIT,akamai,twcny
391,200,6885,126.133918762207,MISS,akamai,twcny
391,200,6885,77.5308609008789,HIT,akamai,twcny
392,200,5314,101.360082626343,MISS,akamai,twcny
392,200,5314,88.8228416442871,HIT,akamai,twcny
393,200,6135,181.656122207642,MISS,akamai,twcny
393,200,6135,54.0571212768555,HIT,akamai,twcny
394,200,17590,154.570817947388,MISS,akamai,twcny
394,200,17590,117.357969284058,HIT,akamai,twcny
395,200,5422,110.543966293335,MISS,akamai,twcny
395,200,5422,58.2988262176514,HIT,akamai,twcny
396,200,14570,147.67599105835,MISS,akamai,twcny
396,200,14570,101.841926574707,HIT,akamai,twcny
397,200,12751,131.36100769043,MISS,akamai,twcny
397,200,12751,91.9930934906006,HIT,akamai,twcny
398,200,36925,187.500953674316,MISS,akamai,twcny
398,200,36925,158.68616104126,HIT,akamai,twcny
399,200,3103,105.477094650269,MISS,akamai,twcny
399,200,3103,52.5319576263428,HIT,akamai,twcny
400,200,8344,123.724937438965,MISS,akamai,twcny
400,200,8344,80.1730155944824,HIT,akamai,twcny
401,200,2450,96.8809127807617,MISS,akamai,twcny
401,200,2450,73.9388465881348,HIT,akamai,twcny
402,200,5932,99.1420745849609,MISS,akamai,twcny
402,200,5932,77.2759914398193,HIT,akamai,twcny
403,200,7178,144.52600479126,MISS,akamai,twcny
403,200,7178,83.3799839019775,HIT,akamai,twcny
404,200,21141,158.883094787598,MISS,akamai,twcny
404,200,21141,111.373901367188,HIT,akamai,twcny
405,200,256186,386.875867843628,MISS,akamai,twcny
405,200,256186,368.332147598267,HIT,akamai,twcny
406,200,64036,259.171009063721,MISS,akamai,twcny
406,200,64036,206.670999526978,HIT,akamai,twcny
407,200,22479,193.844079971313,MISS,akamai,twcny
407,200,22479,133.680820465088,HIT,akamai,twcny
408,200,58621,258.032083511353,MISS,akamai,twcny
408,200,58621,189.156055450439,HIT,akamai,twcny
409,200,86162,294.303178787231,MISS,akamai,twcny
409,200,86162,253.284931182861,HIT,akamai,twcny
410,200,86162,284.073829650879,MISS,akamai,twcny
410,200,86162,228.192090988159,HIT,akamai,twcny
411,200,8465,129.716157913208,MISS,akamai,twcny
411,200,8465,78.3040523529053,HIT,akamai,twcny
412,200,8465,120.790004730225,MISS,akamai,twcny
412,200,8465,78.9310932159424,HIT,akamai,twcny
413,200,24914,207.825899124146,MISS,akamai,twcny
413,200,24914,140.233039855957,HIT,akamai,twcny
414,200,24914,180.628061294556,MISS,akamai,twcny
414,200,24914,145.564079284668,HIT,akamai,twcny
415,200,5089,104.225873947144,MISS,akamai,twcny
415,200,5089,57.0709705352783,HIT,akamai,twcny
416,200,423888,479.44188117981,MISS,akamai,twcny
416,200,423888,459.017992019653,HIT,akamai,twcny
417,200,639396,657.232046127319,MISS,akamai,twcny
417,200,639396,575.401067733765,HIT,akamai,twcny
418,200,639396,625.535011291504,MISS,akamai,twcny
418,200,639396,583.546161651611,HIT,akamai,twcny
419,200,7846,122.435092926025,MISS,akamai,twcny
419,200,7846,80.6150436401367,HIT,akamai,twcny
420,200,7945,124.512910842896,MISS,akamai,twcny
420,200,7945,80.3351402282715,HIT,akamai,twcny
421,200,150771,352.477073669434,MISS,akamai,twcny
421,200,150771,338.446140289307,HIT,akamai,twcny
422,200,36976,217.019081115723,MISS,akamai,twcny
422,200,36976,134.98592376709,HIT,akamai,twcny
423,200,29998,188.467979431152,MISS,akamai,twcny
423,200,29998,131.787061691284,HIT,akamai,twcny
424,200,20831,167.680978775024,MISS,akamai,twcny
424,200,20831,105.794906616211,HIT,akamai,twcny
425,200,1362,260.203123092651,MISS,akamai,twcny
425,200,1362,55.0920963287354,HIT,akamai,twcny
426,200,4486,104.809045791626,MISS,akamai,twcny
426,200,4486,59.2310428619385,HIT,akamai,twcny
427,200,26182,164.925098419189,MISS,akamai,twcny
427,200,26182,113.491058349609,HIT,akamai,twcny
428,200,17940,176.131010055542,MISS,akamai,twcny
428,200,17940,104.748964309692,HIT,akamai,twcny
429,200,7744,133.405923843384,MISS,akamai,twcny
429,200,7744,82.8900337219238,HIT,akamai,twcny
430,200,226033,337.162971496582,MISS,akamai,twcny
430,200,226033,375.588893890381,HIT,akamai,twcny
431,200,11240,139.811992645264,MISS,akamai,twcny
431,200,11240,84.5241546630859,HIT,akamai,twcny
432,200,14915,154.059886932373,MISS,akamai,twcny
432,200,14915,99.0540981292725,HIT,akamai,twcny
433,200,29333,182.181835174561,MISS,akamai,twcny
433,200,29333,128.26681137085,HIT,akamai,twcny
434,200,33558,1080.39593696594,MISS,akamai,twcny
434,200,33558,134.068965911865,HIT,akamai,twcny
435,200,34532,197.658061981201,MISS,akamai,twcny
435,200,34532,136.661052703857,HIT,akamai,twcny
436,200,48787,249.663829803467,MISS,akamai,twcny
436,200,48787,181.65111541748,HIT,akamai,twcny
437,200,31557,194.221019744873,MISS,akamai,twcny
437,200,31557,145.179033279419,HIT,akamai,twcny
438,200,2872,106.531143188477,MISS,akamai,twcny
438,200,2872,55.6221008300781,HIT,akamai,twcny
439,200,134550,326.871871948242,MISS,akamai,twcny
439,200,134550,316.09320640564,HIT,akamai,twcny
440,200,6999,131.816864013672,MISS,akamai,twcny
440,200,6999,76.7879486083984,HIT,akamai,twcny
441,200,5233,100.872993469238,MISS,akamai,twcny
441,200,5233,58.4490299224854,HIT,akamai,twcny
442,200,6339,104.918003082275,MISS,akamai,twcny
442,200,6339,62.0100498199463,HIT,akamai,twcny
443,200,17800,160.502910614014,MISS,akamai,twcny
443,200,17800,105.561017990112,HIT,akamai,twcny
444,200,5854,102.109909057617,MISS,akamai,twcny
444,200,5854,58.2489967346191,HIT,akamai,twcny
445,200,16082,159.749031066895,MISS,akamai,twcny
445,200,16082,125.229835510254,HIT,akamai,twcny
446,200,14129,353.953123092651,MISS,akamai,twcny
446,200,14129,102.069854736328,HIT,akamai,twcny
447,200,40960,214.912176132202,MISS,akamai,twcny
447,200,40960,184.306859970093,HIT,akamai,twcny
448,200,3388,105.982780456543,MISS,akamai,twcny
448,200,3388,62.385082244873,HIT,akamai,twcny
449,200,9007,165.302991867065,MISS,akamai,twcny
449,200,9007,94.4089889526367,HIT,akamai,twcny
450,200,2642,113.795042037964,MISS,akamai,twcny
450,200,2642,52.9360771179199,HIT,akamai,twcny
451,200,6470,123.936176300049,MISS,akamai,twcny
451,200,6470,55.0570487976074,HIT,akamai,twcny
452,200,6449,105.567932128906,MISS,akamai,twcny
452,200,6449,59.8549842834473,HIT,akamai,twcny
453,200,19048,182.894945144653,MISS,akamai,twcny
453,200,19048,111.55104637146,HIT,akamai,twcny
454,200,264627,380.099058151245,MISS,akamai,twcny
454,200,264627,362.506866455078,HIT,akamai,twcny
455,200,66446,259.192943572998,MISS,akamai,twcny
455,200,66446,211.220026016235,HIT,akamai,twcny
456,200,22974,166.949987411499,MISS,akamai,twcny
456,200,22974,111.618041992188,HIT,akamai,twcny
457,200,60248,242.160081863403,MISS,akamai,twcny
457,200,60248,192.784070968628,HIT,akamai,twcny
458,200,60248,224.175930023193,MISS,akamai,twcny
458,200,60248,194.879055023193,HIT,akamai,twcny
459,200,89126,264.768838882446,MISS,akamai,twcny
459,200,89126,231.231927871704,HIT,akamai,twcny
460,200,89126,292.151927947998,MISS,akamai,twcny
460,200,89126,222.472906112671,HIT,akamai,twcny
461,200,8588,129.760980606079,MISS,akamai,twcny
461,200,8588,87.6410007476807,HIT,akamai,twcny
462,200,8588,132.627010345459,MISS,akamai,twcny
462,200,8588,80.2340507507324,HIT,akamai,twcny
463,200,25659,179.520845413208,MISS,akamai,twcny
463,200,25659,121.021032333374,HIT,akamai,twcny
464,200,25659,180.304050445557,MISS,akamai,twcny
464,200,25659,159.167051315308,HIT,akamai,twcny
465,200,5131,110.068082809448,MISS,akamai,twcny
465,200,5131,59.1950416564941,HIT,akamai,twcny
466,200,5131,107.306957244873,MISS,akamai,twcny
466,200,5131,918.787956237793,HIT,akamai,twcny
467,200,432681,489.152193069458,MISS,akamai,twcny
467,200,432681,480.923175811768,HIT,akamai,twcny
468,200,652717,811.792135238647,MISS,akamai,twcny
468,200,652717,564.779043197632,HIT,akamai,twcny
469,200,652717,636.312007904053,MISS,akamai,twcny
469,200,652717,554.557085037231,HIT,akamai,twcny
470,200,7637,130.396127700806,MISS,akamai,twcny
470,200,7637,76.646089553833,HIT,akamai,twcny
471,200,6346,114.300966262817,MISS,akamai,twcny
471,200,6346,59.1650009155273,HIT,akamai,twcny
472,200,156653,327.216863632202,MISS,akamai,twcny
472,200,156653,269.267082214355,HIT,akamai,twcny
473,200,38496,195.219993591309,MISS,akamai,twcny
473,200,38496,160.995006561279,HIT,akamai,twcny
474,200,30991,178.916931152344,MISS,akamai,twcny
474,200,30991,134.218215942383,HIT,akamai,twcny
475,200,21020,151.421070098877,MISS,akamai,twcny
475,200,21020,110.052108764648,HIT,akamai,twcny
476,200,1611,107.102155685425,MISS,akamai,twcny
476,200,1611,51.0971546173096,HIT,akamai,twcny
477,200,4417,101.016044616699,MISS,akamai,twcny
477,200,4417,55.819034576416,HIT,akamai,twcny
478,200,27019,184.025049209595,MISS,akamai,twcny
478,200,27019,130.417108535767,HIT,akamai,twcny
479,200,18167,172.019004821777,MISS,akamai,twcny
479,200,18167,106.097936630249,HIT,akamai,twcny
480,200,7240,130.616903305054,MISS,akamai,twcny
480,200,7240,79.2961120605469,HIT,akamai,twcny
